,id,link,Adress,zip,city,size,latitude,longitude,hled
47,1813657,boliga.dk/bolig/1813657,"Valmuevej 287, Nørhede",6990,Ulfborg,90,56.31933,8.2007,"{'Kyst': '381 meter', 'Stoppested': '2.02 km', 'Supermarked': '2.04 km', 'Fodboldbane': '2.09 km', 'Idrætshal': '2.09 km', 'Daginstitution': '2.12 km', 'Skov': '3.02 km', 'Skole': '5.19 km', 'Sø': '7.89 km', 'Bibliotek': '12.15 km', 'Læge': '12.36 km', 'Regionaltog': '12.38 km', 'Svømmehal': '12.39 km', 'Apotek': '12.79 km', 'Hospital': '32.20 km', 'Modulvogntog': '36.21 km', 'Motorvej': '37.89 km', 'Lufthavn': '73.97 km', 'S-Tog': '137.22 km', 'Metro': '309.91 km'}"
48,1813660,boliga.dk/bolig/1813660,"Stranden 31, Ferring",7620,Lemvig,61,56.53546,8.1213,"{'Sø': '714 meter', 'Kyst': '3.18 km', 'Supermarked': '4.85 km', 'Regionaltog': '5.16 km', 'Idrætshal': '7.85 km', 'Fodboldbane': '7.85 km', 'Skole': '7.86 km', 'Daginstitution': '7.91 km', 'Modulvogntog': '8.12 km', 'Stoppested': '12.65 km', 'Svømmehal': '12.97 km', 'Bibliotek': '13.20 km', 'Læge': '13.25 km', 'Apotek': '13.50 km', 'Hospital': '13.66 km', 'Skov': '13.95 km', 'Motorvej': '43.82 km', 'Lufthavn': '83.77 km', 'S-Tog': '146.84 km', 'Metro': '319.82 km'}"
49,1813674,boliga.dk/bolig/1813674,"Hybenvej 50, Lodbj Hede",6950,Ringkøbing,67,56.14899,8.1387,"{'Stoppested': '713 meter', 'Sø': '2.59 km', 'Fodboldbane': '4.15 km', 'Skole': '4.16 km', 'Idrætshal': '4.17 km', 'Supermarked': '4.24 km', 'Daginstitution': '4.62 km', 'Kyst': '5.50 km', 'Bibliotek': '11.08 km', 'Regionaltog': '11.21 km', 'Læge': '11.29 km', 'Svømmehal': '11.77 km', 'Apotek': '11.87 km', 'Hospital': '12.85 km', 'Skov': '13.94 km', 'Modulvogntog': '15.45 km', 'Motorvej': '47.54 km', 'Lufthavn': '79.69 km', 'S-Tog': '134.05 km', 'Metro': '306.74 km'}"
50,1813728,boliga.dk/bolig/1813728,Hov Agre 6,4245,Omø,72,55.14768,11.14909,"{'Kyst': '496 meter', 'Sø': '1.06 km', 'Supermarked': '1.87 km', 'Bibliotek': '1.94 km', 'Skov': '14.60 km', 'Stoppested': '14.60 km', 'Skole': '18.76 km', 'Daginstitution': '21.62 km', 'Læge': '21.63 km', 'Idrætshal': '22.92 km', 'Fodboldbane': '23.48 km', 'Apotek': '23.69 km', 'Svømmehal': '34.65 km', 'Regionaltog': '39.49 km', 'Modulvogntog': '39.70 km', 'Motorvej': '41.22 km', 'Hospital': '44.25 km', 'S-Tog': '89.93 km', 'Lufthavn': '105.98 km', 'Metro': '120.32 km'}"
51,1813446,boliga.dk/bolig/1813446,Engbakken 9,4050,Skibby,68,55.79341,12.05096,"{'Stoppested': '904 meter', 'Daginstitution': '931 meter', 'Skole': '932 meter', 'Fodboldbane': '932 meter', 'Skov': '1.01 km', 'Idrætshal': '1.03 km', 'Supermarked': '1.06 km', 'Læge': '7.38 km', 'Bibliotek': '7.40 km', 'Regionaltog': '7.91 km', 'Modulvogntog': '8.44 km', 'Apotek': '9.23 km', 'Motorvej': '11.17 km', 'Sø': '12.94 km', 'Svømmehal': '16.37 km', 'Hospital': '16.66 km', 'Kyst': '22.62 km', 'Lufthavn': '22.97 km', 'S-Tog': '91.78 km', 'Metro': '264.59 km'}"
52,1813281,boliga.dk/bolig/1813281,Karl Peters Vej 15,4305,Orø,47,55.75655,11.80782,"{'Fodboldbane': '1.49 km', 'Bibliotek': '1.67 km', 'Skole': '1.72 km', 'Daginstitution': '1.72 km', 'Kyst': '4.66 km', 'Stoppested': '7.35 km', 'Læge': '8.55 km', 'Apotek': '8.59 km', 'Regionaltog': '8.65 km', 'Supermarked': '9.01 km', 'Hospital': '9.44 km', 'Svømmehal': '9.82 km', 'Idrætshal': '10.22 km', 'Sø': '10.36 km', 'Modulvogntog': '12.51 km', 'Motorvej': '13.17 km', 'Skov': '21.64 km', 'S-Tog': '25.49 km', 'Metro': '58.94 km', 'Lufthavn': '73.66 km'}"
53,1813311,boliga.dk/bolig/1813311,Gyvelbakken 1,8961,Allingåbro,83,56.51059,10.54137,"{'Stoppested': '319 meter', 'Læge': '397 meter', 'Skole': '535 meter', 'Supermarked': '660 meter', 'Hospital': '749 meter', 'Fodboldbane': '766 meter', 'Modulvogntog': '1.15 km', 'Daginstitution': '1.50 km', 'Apotek': '1.65 km', 'S-Tog': '1.68 km', 'Bibliotek': '2.10 km', 'Skov': '2.64 km', 'Svømmehal': '3.01 km', 'Idrætshal': '3.02 km', 'Kyst': '4.28 km', 'Sø': '14.18 km', 'Lufthavn': '24.65 km', 'Motorvej': '40.64 km', 'Regionaltog': '54.05 km', 'Metro': '181.04 km'}"
54,1813355,boliga.dk/bolig/1813355,Edderkopvej 6,9000,Aalborg,72,57.03989,9.76159,"{'Stoppested': '249 meter', 'Fodboldbane': '1.29 km', 'Kyst': '1.39 km', 'Skole': '2.69 km', 'Skov': '5.14 km', 'Daginstitution': '5.60 km', 'Idrætshal': '7.26 km', 'Sø': '7.41 km', 'Supermarked': '7.47 km', 'Bibliotek': '8.13 km', 'Læge': '8.20 km', 'Apotek': '8.50 km', 'Svømmehal': '9.68 km', 'Hospital': '10.21 km', 'Regionaltog': '10.38 km', 'Motorvej': '14.33 km', 'Modulvogntog': '14.84 km', 'Lufthavn': '16.35 km', 'S-Tog': '102.10 km', 'Metro': '284.04 km'}"
55,1813597,boliga.dk/bolig/1813597,"Hjuldampervej 3, Dråby Strand",8400,Ebeltoft,82,56.21777,10.73008,
56,1813491,boliga.dk/bolig/1813491,"Rønnebærvej 7, Kaldred",4593,Eskebjerg,85,55.69236,11.25489,"{'Stoppested': '673 meter', 'Sø': '1.45 km', 'Skov': '2.86 km', 'Bibliotek': '4.10 km', 'Supermarked': '4.13 km', 'Modulvogntog': '4.66 km', 'Skole': '5.96 km', 'Daginstitution': '6.01 km', 'Kyst': '6.38 km', 'Regionaltog': '8.96 km', 'Idrætshal': '9.03 km', 'Fodboldbane': '9.08 km', 'Apotek': '10.00 km', 'Læge': '10.74 km', 'Hospital': '11.78 km', 'Svømmehal': '12.16 km', 'Motorvej': '26.44 km', 'S-Tog': '63.86 km', 'Metro': '86.34 km', 'Lufthavn': '97.88 km'}"
57,1813725,boliga.dk/bolig/1813725,"Strandager 4, Kelstrup",4200,Slagelse,68,55.41315,11.20604,"{'Kyst': '288 meter', 'Supermarked': '2.82 km', 'Sø': '2.98 km', 'Fodboldbane': '3.55 km', 'Idrætshal': '3.78 km', 'Stoppested': '3.85 km', 'Daginstitution': '4.65 km', 'Skov': '5.09 km', 'Skole': '6.48 km', 'Motorvej': '7.08 km', 'Modulvogntog': '7.73 km', 'Apotek': '8.18 km', 'Bibliotek': '8.40 km', 'Læge': '11.23 km', 'Regionaltog': '11.51 km', 'Svømmehal': '11.72 km', 'Hospital': '18.56 km', 'S-Tog': '66.57 km', 'Lufthavn': '77.12 km', 'Metro': '96.01 km'}"
58,1813291,boliga.dk/bolig/1813291,Ringvejen 118,6792,Rømø,50,55.15435,8.51366,"{'Skov': '1.05 km', 'Supermarked': '2.23 km', 'Stoppested': '2.45 km', 'Kyst': '3.57 km', 'Sø': '4.29 km', 'Fodboldbane': '5.93 km', 'Daginstitution': '10.37 km', 'Modulvogntog': '17.13 km', 'Svømmehal': '17.27 km', 'Idrætshal': '17.29 km', 'Læge': '17.32 km', 'Skole': '17.43 km', 'Bibliotek': '17.69 km', 'Regionaltog': '17.86 km', 'Apotek': '18.05 km', 'Hospital': '43.92 km', 'Motorvej': '61.20 km', 'Lufthavn': '64.11 km', 'S-Tog': '155.58 km', 'Metro': '342.93 km'}"
59,1813732,boliga.dk/bolig/1813732,Lisbeth Og Johannes Minde 1,5300,Kerteminde,35,55.46523,10.67302,"{'Kyst': '125 meter', 'Stoppested': '235 meter', 'Daginstitution': '1.46 km', 'Skov': '1.50 km', 'Supermarked': '1.56 km', 'Idrætshal': '1.93 km', 'Apotek': '1.94 km', 'Skole': '2.03 km', 'Bibliotek': '2.09 km', 'Læge': '2.36 km', 'Fodboldbane': '2.72 km', 'Sø': '5.32 km', 'Svømmehal': '9.06 km', 'Modulvogntog': '9.55 km', 'Regionaltog': '13.90 km', 'Motorvej': '16.55 km', 'Hospital': '25.72 km', 'Lufthavn': '29.15 km', 'S-Tog': '145.80 km', 'Metro': '257.65 km'}"
60,1813663,boliga.dk/bolig/1813663,"Kalvehavestien 3, Fjellerup Strand",8585,Glesborg,73,56.52138,10.62703,"{'Skov': '147 meter', 'Kyst': '398 meter', 'Supermarked': '3.08 km', 'Fodboldbane': '3.66 km', 'Stoppested': '3.71 km', 'Daginstitution': '4.16 km', 'Idrætshal': '7.84 km', 'Sø': '8.83 km', 'Skole': '9.35 km', 'Læge': '10.38 km', 'Bibliotek': '13.25 km', 'Modulvogntog': '13.82 km', 'Svømmehal': '21.61 km', 'S-Tog': '22.21 km', 'Apotek': '23.07 km', 'Hospital': '23.75 km', 'Lufthavn': '30.41 km', 'Motorvej': '39.19 km', 'Regionaltog': '41.95 km', 'Metro': '193.28 km'}"
61,1813358,boliga.dk/bolig/1813358,Pramvej 5,9800,Hjørring,63,57.47039,9.80799,"{'Supermarked': '94 meter', 'Stoppested': '121 meter', 'Læge': '220 meter', 'Daginstitution': '741 meter', 'Kyst': '870 meter', 'Fodboldbane': '1.13 km', 'Apotek': '1.15 km', 'Bibliotek': '1.22 km', 'Skov': '1.34 km', 'Skole': '1.35 km', 'Regionaltog': '2.01 km', 'Modulvogntog': '2.02 km', 'Idrætshal': '2.67 km', 'Hospital': '2.94 km', 'Motorvej': '3.04 km', 'Svømmehal': '4.40 km', 'Sø': '4.49 km', 'S-Tog': '25.11 km', 'Lufthavn': '45.69 km', 'Metro': '204.59 km'}"
62,1813627,boliga.dk/bolig/1813627,"Birkedalen 8, Strand Esbønderup",3250,Gilleleje,50,56.11364,12.26817,"{'Stoppested': '505 meter', 'Kyst': '1.80 km', 'Skov': '2.20 km', 'Daginstitution': '2.25 km', 'Skole': '2.47 km', 'Bibliotek': '2.53 km', 'Regionaltog': '2.64 km', 'Supermarked': '2.76 km', 'Idrætshal': '2.89 km', 'Læge': '2.90 km', 'Apotek': '3.11 km', 'Fodboldbane': '3.72 km', 'Sø': '6.82 km', 'Svømmehal': '13.77 km', 'S-Tog': '24.58 km', 'Modulvogntog': '26.19 km', 'Hospital': '26.64 km', 'Motorvej': '28.08 km', 'Metro': '54.79 km', 'Lufthavn': '78.31 km'}"
63,1813643,boliga.dk/bolig/1813643,"Sitkavænget 36, Tørresø",5450,Otterup,93,55.58685,10.41076,"{'Kyst': '405 meter', 'Skov': '680 meter', 'Stoppested': '2.18 km', 'Sø': '2.90 km', 'Fodboldbane': '4.36 km', 'Skole': '4.36 km', 'Idrætshal': '4.49 km', 'Daginstitution': '7.58 km', 'Supermarked': '9.69 km', 'Læge': '9.71 km', 'Apotek': '9.84 km', 'Bibliotek': '9.91 km', 'Lufthavn': '21.87 km', 'Svømmehal': '24.35 km', 'Regionaltog': '24.37 km', 'Hospital': '25.42 km', 'Motorvej': '29.49 km', 'Modulvogntog': '33.77 km', 'S-Tog': '130.77 km', 'Metro': '318.12 km'}"
64,1813675,boliga.dk/bolig/1813675,"Dortheasvej 75B, Bjerregaard",6960,Hvide Sande,77,55.86184,8.16691,"{'Kyst': '1.81 km', 'Supermarked': '7.22 km', 'Stoppested': '7.25 km', 'Sø': '7.31 km', 'Skov': '7.40 km', 'Fodboldbane': '9.36 km', 'Skole': '10.69 km', 'Apotek': '14.85 km', 'Læge': '15.00 km', 'Regionaltog': '15.30 km', 'Idrætshal': '15.41 km', 'Svømmehal': '15.41 km', 'Bibliotek': '15.42 km', 'Daginstitution': '15.72 km', 'Modulvogntog': '29.74 km', 'Hospital': '34.36 km', 'Lufthavn': '55.16 km', 'Motorvej': '55.16 km', 'S-Tog': '147.15 km', 'Metro': '325.73 km'}"
65,1813494,boliga.dk/bolig/1813494,"Stolt Henriksvej 97, Marielyst",4873,Væggerløse,86,54.65434,11.94694,
66,1813312,boliga.dk/bolig/1813312,Rønnevej 4,8961,Allingåbro,101,56.50624,10.5293,"{'Læge': '42 meter', 'Stoppested': '164 meter', 'Supermarked': '187 meter', 'Idrætshal': '554 meter', 'Fodboldbane': '554 meter', 'Skole': '695 meter', 'Sø': '831 meter', 'Skov': '1.65 km', 'Daginstitution': '3.71 km', 'Kyst': '3.83 km', 'Bibliotek': '8.51 km', 'Apotek': '9.10 km', 'Modulvogntog': '10.52 km', 'Hospital': '18.21 km', 'Svømmehal': '18.67 km', 'Motorvej': '39.70 km', 'Regionaltog': '43.50 km', 'Lufthavn': '58.45 km', 'S-Tog': '103.12 km', 'Metro': '283.81 km'}"
67,1813566,boliga.dk/bolig/1813566,Golfbanevej 326L,4970,Rødby,104,54.67066,11.32381,"{'Kyst': '868 meter', 'Stoppested': '1.16 km', 'Idrætshal': '1.21 km', 'Supermarked': '1.23 km', 'Bibliotek': '2.90 km', 'Daginstitution': '3.19 km', 'Fodboldbane': '3.43 km', 'Skov': '3.67 km', 'Regionaltog': '3.82 km', 'Modulvogntog': '4.30 km', 'Motorvej': '4.73 km', 'Læge': '6.99 km', 'Skole': '7.12 km', 'Svømmehal': '7.12 km', 'Apotek': '7.34 km', 'Sø': '9.02 km', 'Hospital': '24.21 km', 'S-Tog': '114.66 km', 'Lufthavn': '137.84 km', 'Metro': '150.41 km'}"
68,1813324,boliga.dk/bolig/1813324,Angelikvej 7,4873,Væggerløse,113,54.6907,11.9599,"{'Supermarked': '501 meter', 'Stoppested': '569 meter', 'Idrætshal': '590 meter', 'Kyst': '1.00 km', 'Fodboldbane': '3.93 km', 'Daginstitution': '4.09 km', 'Bibliotek': '4.34 km', 'Modulvogntog': '4.38 km', 'Skov': '5.33 km', 'Skole': '7.30 km', 'Læge': '10.35 km', 'Apotek': '10.61 km', 'Svømmehal': '10.71 km', 'Regionaltog': '12.13 km', 'Sø': '12.14 km', 'Hospital': '14.14 km', 'Motorvej': '23.73 km', 'S-Tog': '96.35 km', 'Metro': '132.10 km', 'Lufthavn': '142.57 km'}"
69,1813432,boliga.dk/bolig/1813432,Gåsehagevej 1M,8400,Ebeltoft,94,56.14777,10.68636,"{'Kyst': '613 meter', 'Stoppested': '1.39 km', 'Skov': '2.31 km', 'Modulvogntog': '2.86 km', 'Daginstitution': '5.41 km', 'Bibliotek': '5.44 km', 'Fodboldbane': '7.09 km', 'Svømmehal': '7.14 km', 'Supermarked': '7.14 km', 'Skole': '7.17 km', 'Apotek': '7.98 km', 'Sø': '13.51 km', 'Idrætshal': '18.86 km', 'Læge': '23.58 km', 'Lufthavn': '25.69 km', 'S-Tog': '27.17 km', 'Motorvej': '38.14 km', 'Hospital': '56.04 km', 'Regionaltog': '124.10 km', 'Metro': '147.28 km'}"
70,1813685,boliga.dk/bolig/1813685,"Hjelmevej 6, Rødhus",9490,Pandrup,100,57.21255,9.53957,"{'Idrætshal': '2.54 km', 'Sø': '3.08 km', 'Skov': '3.14 km', 'Kyst': '3.69 km', 'Supermarked': '7.18 km', 'Stoppested': '7.48 km', 'Daginstitution': '7.88 km', 'Fodboldbane': '8.14 km', 'Skole': '9.35 km', 'Læge': '9.46 km', 'Bibliotek': '10.02 km', 'Svømmehal': '10.79 km', 'Apotek': '11.15 km', 'Modulvogntog': '11.58 km', 'Motorvej': '29.35 km', 'Regionaltog': '29.51 km', 'Lufthavn': '31.34 km', 'Hospital': '31.78 km', 'S-Tog': '129.36 km', 'Metro': '314.53 km'}"
71,1813431,boliga.dk/bolig/1813431,Delfinvej 17,8300,Odder,84,55.9904,10.24558,"{'Stoppested': '744 meter', 'Supermarked': '1.21 km', 'Fodboldbane': '1.25 km', 'Daginstitution': '1.28 km', 'Skov': '1.29 km', 'Kyst': '1.35 km', 'Sø': '3.44 km', 'Læge': '9.44 km', 'Skole': '10.44 km', 'Regionaltog': '13.71 km', 'Idrætshal': '14.37 km', 'Svømmehal': '14.71 km', 'Modulvogntog': '18.10 km', 'Bibliotek': '20.19 km', 'Apotek': '22.61 km', 'Hospital': '23.00 km', 'Motorvej': '75.49 km', 'Lufthavn': '104.45 km', 'S-Tog': '159.33 km', 'Metro': '333.72 km'}"
72,1813425,boliga.dk/bolig/1813425,Sejlet 13,4793,Bogø By,97,54.91577,12.06025,"{'Stoppested': '160 meter', 'Skole': '1.19 km', 'Skov': '1.40 km', 'Kyst': '1.46 km', 'Supermarked': '1.67 km', 'Daginstitution': '2.01 km', 'Fodboldbane': '2.10 km', 'Bibliotek': '4.30 km', 'Apotek': '4.55 km', 'Læge': '4.71 km', 'Idrætshal': '4.86 km', 'Sø': '5.75 km', 'Modulvogntog': '7.89 km', 'Motorvej': '8.46 km', 'Regionaltog': '14.88 km', 'Svømmehal': '15.15 km', 'Hospital': '19.56 km', 'S-Tog': '79.35 km', 'Lufthavn': '113.70 km', 'Metro': '115.14 km'}"
73,1813501,boliga.dk/bolig/1813501,"Krebsvej 4, Vorupør",7700,Thisted,72,56.95732,8.36704,"{'Stoppested': '156 meter', 'Kyst': '366 meter', 'Supermarked': '1.24 km', 'Daginstitution': '1.29 km', 'Fodboldbane': '1.39 km', 'Skov': '2.46 km', 'Sø': '4.61 km', 'Læge': '10.25 km', 'Skole': '11.25 km', 'Regionaltog': '14.92 km', 'Svømmehal': '15.52 km', 'Idrætshal': '15.58 km', 'Modulvogntog': '18.91 km', 'Bibliotek': '21.40 km', 'Apotek': '23.42 km', 'Hospital': '23.81 km', 'Motorvej': '76.30 km', 'Lufthavn': '105.27 km', 'S-Tog': '160.14 km', 'Metro': '334.53 km'}"
74,1813463,boliga.dk/bolig/1813463,"Mosegårdsvej 1, Klint",4500,Nykøbing Sj,124,55.95455,11.59391,"{'Stoppested': '233 meter', 'Kyst': '273 meter', 'Fodboldbane': '1.02 km', 'Skov': '1.78 km', 'Supermarked': '2.91 km', 'Daginstitution': '3.18 km', 'Sø': '3.41 km', 'Skole': '5.70 km', 'Svømmehal': '5.99 km', 'Idrætshal': '6.05 km', 'Regionaltog': '6.12 km', 'Bibliotek': '6.45 km', 'Læge': '6.49 km', 'Modulvogntog': '6.68 km', 'Hospital': '7.13 km', 'Apotek': '8.24 km', 'Motorvej': '30.15 km', 'S-Tog': '42.75 km', 'Metro': '77.36 km', 'Lufthavn': '92.95 km'}"
75,1813560,boliga.dk/bolig/1813560,"Koglevænget 12, Stenstrup L",4573,Højby,71,55.92351,11.53753,"{'Modulvogntog': '691 meter', 'Stoppested': '715 meter', 'Kyst': '1.06 km', 'Idrætshal': '2.66 km', 'Supermarked': '3.43 km', 'Skov': '3.56 km', 'Daginstitution': '3.68 km', 'Sø': '4.98 km', 'Skole': '5.01 km', 'Fodboldbane': '5.01 km', 'Regionaltog': '5.63 km', 'Læge': '9.24 km', 'Hospital': '9.26 km', 'Bibliotek': '9.31 km', 'Svømmehal': '9.49 km', 'Apotek': '9.57 km', 'Motorvej': '26.12 km', 'S-Tog': '46.27 km', 'Metro': '80.88 km', 'Lufthavn': '90.19 km'}"
76,1813269,boliga.dk/bolig/1813269,Hf. Sano 55,2770,Kastrup,40,55.64302,12.63541,"{'Daginstitution': '53 meter', 'Læge': '153 meter', 'Stoppested': '294 meter', 'Supermarked': '344 meter', 'Skole': '564 meter', 'Metro': '580 meter', 'Sø': '729 meter', 'Apotek': '838 meter', 'Fodboldbane': '1.23 km', 'Kyst': '1.29 km', 'Svømmehal': '1.66 km', 'Idrætshal': '1.92 km', 'Bibliotek': '2.02 km', 'Hospital': '2.05 km', 'Modulvogntog': '2.23 km', 'Regionaltog': '2.35 km', 'Motorvej': '2.89 km', 'Lufthavn': '2.98 km', 'Skov': '5.65 km', 'S-Tog': '6.30 km'}"
77,1813420,boliga.dk/bolig/1813420,Kirsebærvænget 1,3210,Vejby,50,56.05306,12.11883,"{'Fodboldbane': '203 meter', 'Skole': '204 meter', 'Stoppested': '218 meter', 'Supermarked': '226 meter', 'Daginstitution': '377 meter', 'Modulvogntog': '415 meter', 'Skov': '2.50 km', 'Sø': '4.90 km', 'Svømmehal': '6.93 km', 'Idrætshal': '7.20 km', 'Motorvej': '8.38 km', 'Læge': '9.14 km', 'Bibliotek': '9.46 km', 'Lufthavn': '10.33 km', 'Regionaltog': '14.06 km', 'Apotek': '14.81 km', 'Kyst': '17.90 km', 'Hospital': '20.24 km', 'S-Tog': '115.23 km', 'Metro': '296.65 km'}"
78,1813503,boliga.dk/bolig/1813503,Vejers Havvej 13A,6853,Vejers Strand,100,55.62337,8.12929,
79,1813504,boliga.dk/bolig/1813504,Vejers Havvej 13B,6853,Vejers Strand,100,55.62481,8.12658,
80,1813584,boliga.dk/bolig/1813584,Solvænget 19,7130,Juelsminde,78,55.70216,10.00119,"{'Stoppested': '204 meter', 'Supermarked': '331 meter', 'Kyst': '392 meter', 'Apotek': '474 meter', 'Læge': '502 meter', 'Skole': '559 meter', 'Skov': '807 meter', 'Daginstitution': '1.01 km', 'Idrætshal': '1.14 km', 'Fodboldbane': '1.14 km', 'Bibliotek': '1.59 km', 'Sø': '2.57 km', 'Svømmehal': '16.86 km', 'Regionaltog': '17.37 km', 'Modulvogntog': '22.70 km', 'Motorvej': '23.85 km', 'Hospital': '33.42 km', 'Lufthavn': '42.50 km', 'S-Tog': '113.22 km', 'Metro': '300.56 km'}"
81,1813489,boliga.dk/bolig/1813489,Dyrekærgårdsvej 11,3220,Tisvildeleje,160,56.06069,12.08681,"{'Stoppested': '650 meter', 'Skov': '700 meter', 'Skole': '700 meter', 'Bibliotek': '705 meter', 'Fodboldbane': '739 meter', 'Regionaltog': '741 meter', 'Supermarked': '884 meter', 'Daginstitution': '889 meter', 'Kyst': '1.04 km', 'Idrætshal': '1.85 km', 'Læge': '2.02 km', 'Sø': '2.18 km', 'Svømmehal': '9.10 km', 'Apotek': '11.41 km', 'Modulvogntog': '14.95 km', 'S-Tog': '23.78 km', 'Hospital': '27.64 km', 'Motorvej': '32.00 km', 'Metro': '54.04 km', 'Lufthavn': '76.46 km'}"
82,1813511,boliga.dk/bolig/1813511,"Nordre Strandvej 54A, Højstrup",3000,Helsingør,102,56.05185,12.5919,"{'Stoppested': '24 meter', 'Kyst': '73 meter', 'Skov': '519 meter', 'Regionaltog': '776 meter', 'Fodboldbane': '801 meter', 'Idrætshal': '953 meter', 'Daginstitution': '1.24 km', 'Læge': '1.62 km', 'Supermarked': '1.71 km', 'Apotek': '1.94 km', 'Sø': '1.97 km', 'Bibliotek': '1.97 km', 'Skole': '2.08 km', 'Hospital': '2.68 km', 'Modulvogntog': '3.16 km', 'Svømmehal': '4.50 km', 'Motorvej': '8.30 km', 'S-Tog': '25.02 km', 'Metro': '42.34 km', 'Lufthavn': '70.63 km'}"
83,1813079,boliga.dk/bolig/1813079,"Blåtopvej 7, Marielyst",4873,Væggerløse,34,54.68554,11.95048,
84,1813161,boliga.dk/bolig/1813161,"Sommerstedvej 10, Lyngs Torp",7790,Thyholm,90,56.66746,8.42635,"{'Modulvogntog': '345 meter', 'Kyst': '505 meter', 'Fodboldbane': '1.99 km', 'Regionaltog': '2.17 km', 'Stoppested': '3.90 km', 'Skov': '6.23 km', 'Supermarked': '6.75 km', 'Læge': '6.97 km', 'Skole': '7.29 km', 'Bibliotek': '7.50 km', 'Daginstitution': '7.57 km', 'Idrætshal': '7.57 km', 'Sø': '9.76 km', 'Apotek': '11.68 km', 'Svømmehal': '26.19 km', 'Hospital': '36.21 km', 'Motorvej': '37.56 km', 'Lufthavn': '72.42 km', 'S-Tog': '138.76 km', 'Metro': '311.74 km'}"
85,1813240,boliga.dk/bolig/1813240,"Oddervej 3, Skaven Strand",6880,Tarm,54,55.8895,8.36093,
86,1812849,boliga.dk/bolig/1812849,"Bakkehusvej 6, Roe",8643,Ans By,56,56.28383,9.64357,"{'Skov': '1.89 km', 'Stoppested': '1.95 km', 'Modulvogntog': '2.36 km', 'Sø': '3.01 km', 'Supermarked': '5.04 km', 'Idrætshal': '5.48 km', 'Skole': '5.48 km', 'Læge': '5.50 km', 'Daginstitution': '5.62 km', 'Fodboldbane': '5.63 km', 'Bibliotek': '12.84 km', 'Regionaltog': '12.89 km', 'Svømmehal': '13.66 km', 'Motorvej': '14.31 km', 'Apotek': '14.52 km', 'Hospital': '16.54 km', 'Kyst': '34.73 km', 'S-Tog': '37.69 km', 'Lufthavn': '39.54 km', 'Metro': '210.68 km'}"
87,1813261,boliga.dk/bolig/1813261,Slumstrupvej 18,7400,Herning,59,56.07285,9.01852,"{'Skov': '705 meter', 'Stoppested': '2.56 km', 'Fodboldbane': '2.91 km', 'Skole': '4.66 km', 'Daginstitution': '5.53 km', 'Supermarked': '5.89 km', 'Sø': '5.91 km', 'Læge': '6.37 km', 'Regionaltog': '8.16 km', 'Idrætshal': '8.45 km', 'Motorvej': '9.52 km', 'Apotek': '9.89 km', 'Bibliotek': '10.13 km', 'Hospital': '10.37 km', 'Svømmehal': '11.42 km', 'Modulvogntog': '13.14 km', 'Lufthavn': '38.76 km', 'Kyst': '48.86 km', 'S-Tog': '77.84 km', 'Metro': '253.20 km'}"
88,1813058,boliga.dk/bolig/1813058,Bøsserup Mark 21,4500,Nykøbing Sj,70,55.86996,11.69204,"{'Kyst': '440 meter', 'Stoppested': '1.24 km', 'Skov': '2.29 km', 'Supermarked': '3.66 km', 'Fodboldbane': '3.79 km', 'Daginstitution': '3.79 km', 'Skole': '3.79 km', 'Regionaltog': '7.05 km', 'Bibliotek': '7.42 km', 'Læge': '7.43 km', 'Idrætshal': '7.86 km', 'Svømmehal': '7.90 km', 'Apotek': '8.68 km', 'Hospital': '8.90 km', 'Sø': '10.08 km', 'Modulvogntog': '13.18 km', 'Motorvej': '25.38 km', 'S-Tog': '44.31 km', 'Metro': '78.92 km', 'Lufthavn': '99.81 km'}"
89,1813120,boliga.dk/bolig/1813120,"Kløvervej 23, Gundestrup",4571,Grevinge,39,55.77445,11.60785,"{'Stoppested': '703 meter', 'Kyst': '718 meter', 'Skov': '3.09 km', 'Daginstitution': '4.63 km', 'Fodboldbane': '4.66 km', 'Idrætshal': '4.66 km', 'Modulvogntog': '5.36 km', 'Supermarked': '5.73 km', 'Regionaltog': '6.00 km', 'Skole': '8.82 km', 'Bibliotek': '9.17 km', 'Læge': '9.25 km', 'Motorvej': '9.51 km', 'Svømmehal': '9.58 km', 'Apotek': '10.37 km', 'Sø': '11.49 km', 'Hospital': '14.01 km', 'S-Tog': '45.55 km', 'Metro': '68.48 km', 'Lufthavn': '83.24 km'}"
90,1813057,boliga.dk/bolig/1813057,Pilevænget 3,4720,Præstø,64,55.09476,12.16093,"{'Stoppested': '181 meter', 'Supermarked': '359 meter', 'Skole': '387 meter', 'Daginstitution': '408 meter', 'Bibliotek': '493 meter', 'Læge': '568 meter', 'Fodboldbane': '633 meter', 'Regionaltog': '799 meter', 'Apotek': '815 meter', 'Idrætshal': '1.12 km', 'Kyst': '8.79 km', 'Sø': '12.49 km', 'Svømmehal': '13.05 km', 'Modulvogntog': '14.48 km', 'S-Tog': '14.55 km', 'Motorvej': '15.20 km', 'Hospital': '16.61 km', 'Metro': '50.62 km', 'Lufthavn': '60.04 km'}"
